,Baso,Ccr7_DC,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,pDC,clone_id,13k_cb
41820,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_578,41820
41821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2745,41821
41856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3684,41856
41860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4885,41860
41903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1066,41903
41909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3648,41909
41936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3098,41936
41971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1029,41971
41975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5467,41975
41977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2542,41977
41979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0,Clone_721,41979
42005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3861,42005
42021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_5712,42021
42025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5138,42025
42044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3780,42044
42049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_4630,42049
42054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_10,42054
42056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3407,42056
42066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_39,42066
42068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0833333333333333,0.0,Clone_1453,42068
42099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5381,42099
42123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1134,42123
42128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1837,42128
42151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2902,42151
42160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3964,42160
42161,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,Clone_1368,42161
42181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3838,42181
42198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1289,42198
42205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Clone_641,42205
42219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4751,42219
42224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_191,42224
42234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.0769230769230769,0.0,Clone_5130,42234
42251,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,Clone_1441,42251
42279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_5545,42279
42296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4365,42296
42303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4505,42303
42318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_753,42318
42321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4653,42321
42359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5138,42359
42387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4586,42387
42412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2296,42412
42467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1837,42467
42490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4584,42490
42492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1086,42492
42502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2383,42502
42503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_1216,42503
42510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5734,42510
42512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5853,42512
42547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.1935483870967742,0.0,Clone_5563,42547
42584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_232,42584
42589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5512,42589
42639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1990,42639
42664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4775,42664
42678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_1216,42678
42691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3235,42691
42708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4360,42708
42720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2549,42720
42741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5114,42741
42775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5413,42775
42776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_442,42776
42780,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Clone_5817,42780
42810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1846,42810
42844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3709,42844
42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3155,42857
42880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4357,42880
42917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_216,42917
42961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1111,42961
43005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5657,43005
43006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2788,43006
43029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3856,43029
43033,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,Clone_3136,43033
43068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_956,43068
43069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3731,43069
43070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_111,43070
43071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3588,43071
43072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1489,43072
43126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4795,43126
43130,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,Clone_155,43130
43144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3938,43144
43172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5685,43172
43206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2782,43206
43272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_2872,43272
43287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,Clone_1149,43287
43295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4195,43295
43297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_550,43297
43304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_1422,43304
43325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_188,43325
43348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4004,43348
43369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_98,43369
43390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5380,43390
43405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1873,43405
43416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4484,43416
43450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1804,43450
43455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5402,43455
43463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2030,43463
43496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2636,43496
43524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4106,43524
43534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_521,43534
43568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1272,43568
43569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_542,43569
43634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1990,43634
43639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1428,43639
43640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3591,43640
43672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3333,43672
43677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5291,43677
43712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4549,43712
43745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_237,43745
43751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3200,43751
43766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1421,43766
43791,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Clone_327,43791
43799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1335,43799
43817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3433,43817
43836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1579,43836
43839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2312,43839
43888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,Clone_2860,43888
43930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_111,43930
43936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4018,43936
43944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_763,43944
43948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_574,43948
43975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2829,43975
44011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5162,44011
44085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_888,44085
44090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4106,44090
44127,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,Clone_1255,44127
44129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1894,44129
44144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_90,44144
44152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2062,44152
44162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3481,44162
44170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1380,44170
44172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3862,44172
44201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1612,44201
44282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,Clone_2928,44282
44286,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,Clone_5117,44286
44302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3838,44302
44320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1990,44320
44346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5614,44346
44408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4682,44408
44428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_506,44428
44470,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2151,44470
44472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_216,44472
44474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1926,44474
44476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1272,44476
44479,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,Clone_3140,44479
44496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5704,44496
44509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2812,44509
44516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_5594,44516
44528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2880,44528
44549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5397,44549
44614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2342,44614
44619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4018,44619
44675,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,Clone_2602,44675
44698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.2941176470588235,0.0,Clone_5109,44698
44735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1201,44735
44766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1198,44766
44772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1873,44772
44775,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,Clone_2311,44775
44788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,Clone_1808,44788
44811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4841,44811
44825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_68,44825
44867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4682,44867
44870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_191,44870
44886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,Clone_2601,44886
44890,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_517,44890
44916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2750,44916
44941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3325,44941
44963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1696,44963
44966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2359,44966
45002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_166,45002
45036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3906,45036
45037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1153,45037
45040,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5300,45040
45052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1029,45052
45142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_399,45142
45153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_636,45153
45178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5731,45178
45223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2906,45223
45224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3010,45224
45227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3235,45227
45228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3938,45228
45231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_1928,45231
45232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3069,45232
45234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4003,45234
45273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2437,45273
45287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1288,45287
45294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_345,45294
45296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1901,45296
45335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_462,45335
45381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3452,45381
45383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5131,45383
45385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2782,45385
45403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4526,45403
45414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1240,45414
45415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_2080,45415
45419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4589,45419
45435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2880,45435
45449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2204,45449
45509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3496,45509
45519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_45,45519
45521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2897,45521
45524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0714285714285714,0.0,Clone_1667,45524
45534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2549,45534
45555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_775,45555
45556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3944,45556
45558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1030,45558
45573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2284,45573
45589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_191,45589
45594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5657,45594
45597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_946,45597
45599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_4445,45599
45601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_4445,45601
45631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3621,45631
45635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3215,45635
45648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0833333333333333,0.0,Clone_1453,45648
45659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_743,45659
45668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_4551,45668
45669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5131,45669
45682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,Clone_4396,45682
45717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4119,45717
45765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4373,45765
45795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5467,45795
45820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3824,45820
45834,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,Clone_5117,45834
45857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5388,45857
45888,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Clone_1360,45888
45973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5799,45973
45985,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,Clone_2433,45985
46007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Clone_2922,46007
46044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5616,46044
46046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_277,46046
46049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2933,46049
46055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3311,46055
46069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_922,46069
46072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5616,46072
46099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2037,46099
46101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2088,46101
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2880,46102
46118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1597,46118
46131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1052,46131
46137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3587,46137
46152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2943,46152
46155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2373,46155
46158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_269,46158
46273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1066,46273
46278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4794,46278
46326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4661,46326
46327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2088,46327
46385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_849,46385
46421,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,Clone_1028,46421
46463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5095,46463
46496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4004,46496
46512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5862,46512
46513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_1976,46513
46539,0.625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Clone_3595,46539
46553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3873,46553
46559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_506,46559
46571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_294,46571
46575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3062,46575
46609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_90,46609
46634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3599,46634
